Date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,BlkSizeMeanByte,BlkWghtMean,BlkWghtTot,CapAct1yrUSD,DiffLast,DiffMean,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowOutExNtv,FlowTfrFromExCnt,HashRate,IssContPctAnn,IssContPctDay,IssTotNtv,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,Close,RevHashRateUSD,RevNtv,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,SplyMiner0HopAllNtv,SplyMiner0HopAllUSD,SplyMiner1HopAllNtv,SplyMiner1HopAllUSD,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,VelCur1yr,Open,Gsearch_scaled,High,Low,DXY,Twitter,FG,Git,Rate
2022-01-11,973363,9436,2277786,16329291,1026,471895,6979603,46,99716,39972515,19343411,9403893,3303474,16041,4,147419,88,814465,2148,1111458.734,2963868.013,468291146,337080952563,24371874614346,24371874614346,12.45257517,532573.959,19811.89261,32299.17879,11463,191422128.0,1.904426008,0.0052176055,987.5,0.3469444688,45.11541052,47.56198462,34.64291531,36.52157404,42768.17861,0.2234127829,999.9525752,16484471.86,4642334.091,376673.4898,7881583.072,10434734.82,1697069.583,11764526.53,13248212.8,14508548.67,779467.4023,3441446.418,17147556.27,41.64353546,11092989.07,18550195.78,18915346.59,6566377.283,17491264.13,18850516.52,2187741.231,15597500.68,18919413.0,18881686.21,18684455.25,17910796.54,16207532.73,11916107.08,673063.3823,2721728.018,7925821.494,18923637.38,18922744.08,18913303.05,17307534.37,18491870.33,10750388.14,18837400.26,15353139.16,2840612.247,18742820.23,17346398.47,18926306.29,20646628.13,14533003.66,1800885.479,77020591806.0,2609333.053,111596422066,285302,3.302106481,866596,419508.6795,0.920930489,0.00272337,14.49199256,41819.50781,0.4,43001.15625,41407.75391,95.93,151517.0,30.0,636.0,0.25
2022-01-12,958871,9429,2278442,16311846,1023,472105,6980012,46,99699,39947955,19320836,9403569,3305062,16025,4,147558,88,814941,2151,1269146.043,3337920.683,463970975,345443068752,24371874614346,24371874614346,11.06096283,486251.2806,18742.31595,15176.99231,10544,168403012.1,1.675335838,0.0045899612,868.75,0.3467623966,68.90861868,49.25990592,52.910948,37.82383642,43961.02654,0.2296716229,879.8109628,16484859.25,4650368.851,380326.1771,7857939.086,10433183.01,1709483.92,11765558.78,13243970.75,14507879.3,726561.6228,3441646.965,17148365.61,41.5167032,11092536.27,18551046.93,18916228.52,6563232.578,17491703.88,18851472.67,2188921.965,15596286.49,18920287.7,18882631.62,18685429.03,17911571.86,16208124.01,11914614.82,673352.3823,2724657.988,7929768.571,18924507.29,18923637.5,18914461.85,17320486.01,18499165.18,10777493.45,18839901.4,15376281.75,2843594.521,18743522.44,17345862.33,18927175.04,20646845.31,14533084.45,1800920.457,79170312025.0,2609804.319,114729676954,266587,3.085497685,786091,274670.6494,0.8261724917,0.0027699,14.49138723,42742.17969,0.4,44135.36719,42528.98828,95.580002,163623.0,27.0,638.0,0.25
2022-01-13,943218,9423,2279174,16330055,1026,472134,6983797,46,99705,40005132,19349770,9409177,3306295,16017,4,147477,87,814985,2151,956871.1061,2564051.034,458965135,334187432981,24371874614346,24371874614346,10.52434377,448619.7852,20929.34865,17246.08412,9869,216864310.8,2.157319397,0.0059104641,1118.75,0.3471408325,66.48801441,48.22531137,51.05188106,37.02912295,42626.86539,0.2219702507,1129.274344,16486627.85,4642400.821,329382.8655,7839831.287,10435021.35,1698504.395,11767552.86,13243036.31,14509273.73,700383.817,3431682.128,17150321.25,41.41858412,11094654.19,18551891.07,18917323.9,6570783.664,17492264.44,18852497.94,2190225.906,15597957.64,18921397.2,18883681.71,18686343.29,17912112.45,16208486.2,11915982.34,673694.3823,2711342.501,7935687.295,18925624.65,18924726.63,18915246.09,17306931.57,18492780.72,10747964.04,18839177.72,15351899.07,2840171.396,18744744.08,17347587.22,18928293.79,20647125.0,14533822.55,1800125.121,76733691230.0,2641084.067,112581135008,276789,3.203576389,839597,284687.3073,0.8627515692,0.00257681,14.49728841,43946.74219,0.4,44278.42188,42447.04297,94.989998,155209.0,21.0,639.0,0.25
2022-01-14,959705,9412,2279923,16332382,1026,472274,6987380,46,99684,39993606,19347151,9414291,3307487,16015,4,147514,88,815369,2149,1127283.629,2936301.629,466871959,337679207738,24371874614346,24371874614346,9.33427454,402331.9463,20719.07774,15928.51829,10217,192633661.5,1.916177511,0.0052498014,993.75,0.3473275615,73.20374545,48.84303942,56.20734428,37.50269218,43102.64762,0.2244446152,1003.084275,16488843.12,4623435.248,320636.3645,7834303.144,10435709.11,1685644.292,11758205.02,13241844.79,14510950.99,653336.3139,3422275.65,17152672.38,41.38720555,11091772.83,18552700.85,18918331.81,6574663.282,17492632.84,18853478.75,2194777.704,15596583.03,18922399.09,18884686.47,18687212.52,17912791.7,16208281.6,11914806.7,673839.3823,2727422.795,7937256.381,18926618.8,18925730.14,18916367.85,17311827.78,18495904.22,10756906.75,18840757.54,15359678.91,2846307.025,18745460.38,17347408.88,18929287.54,20647373.44,14534297.05,1800067.094,77587657649.0,2644258.616,113974547323,262404,3.037083333,800254,258583.5933,0.7463487422,0.002643535,14.49021511,42598.87109,0.4,43346.6875,41982.61719,94.870003,139135.0,21.0,639.0,0.25
2022-01-15,819060,9405,2280908,16363521,1026,472373,6993892,46,99711,40081209,19394988,9425374,3309459,16015,4,147560,88,815588,2148,857961.494,2313772.0,384086152,336392964883,24371874614346,24371874614346,7.47314692,322889.8263,8585.385076,7670.094247,7203,201114388.5,2.00042787,0.0054806243,1037.5,0.3474215797,107.7960163,49.03862115,82.76745392,37.65261422,43206.67448,0.2244981821,1044.973147,16489806.61,4621819.389,285237.3395,7785671.286,10434488.97,1659152.214,11678354.14,13239883.28,14511656.92,596691.6993,3413397.877,17153850.8,41.12803805,11088825.9,18553261.57,18919330.54,6576803.431,17492670.85,18854342.94,2197464.261,15595524.67,18923419.75,18885608.6,18687898.64,17912984.08,16207925.36,11913044.51,673839.3823,2730206.559,7937176.181,18927656.38,18926768.82,18917375.27,17312969.48,18496993.44,10754856.6,18841729.65,15359763.43,2849090.789,18746608.92,17349112.83,18930325.04,20647632.81,14534997.3,1799983.428,77771298065.0,2640317.738,114079349025,234931,2.719108796,743566,175612.4734,0.525122936,0.0023,14.47315976,43101.89844,0.4,43724.67188,42669.03516,94.870003,119554.0,23.0,637.0,0.25
2022-01-16,768912,9404,2281470,16392699,1026,472541,6997289,46,99732,40146465,19436621,9432073,3310210,16027,4,147566,88,815849,2145,772044.3257,2094568.097,366549417,335144817289,24371874614346,24371874614346,6.44259112,278119.312,7784.179757,9063.508866,6458,212018180.6,2.108762972,0.0057774328,1093.75,0.3473411917,141.3514937,49.48328346,108.529523,37.99321117,43168.85967,0.2240093724,1100.192591,16490237.87,4618691.997,208503.5909,7763578.187,10431846.57,1601920.067,11675315.47,13235664.41,14512049.42,591534.6413,3411393.018,17154783.55,41.0089612,11086465.73,18554061.04,18920397.16,6575661.564,17493252.25,18855273.64,2197067.368,15595637.56,18924502.79,18886581.42,18688721.41,17913656.3,16207896.09,11912317.7,673839.3823,2730145.465,7932228.756,18928750.07,18927861.47,18918424.5,17313146.82,18497623.27,10752053.96,18842603.41,15359412.4,2849029.694,18747823.85,17350729.39,18931418.79,20647906.25,14535522.74,1800146.833,77710286032.0,2639703.292,113952980995,217903,2.522025463,690580,133931.5086,0.4894068484,0.00230734,14.46748778,43172.03906,0.4,43436.80859,42691.02344,94.870003,124308.0,21.0,637.0,0.25
2022-01-17,963405,9408,2281362,16367352,1024,472444,6995735,45,99708,40089032,19400796,9428120,3310198,16014,4,147542,89,815853,2149,1121292.205,2950569.373,475041669,327550536010,24371874614346,24371874614346,9.08316192,383411.8039,14055.76516,30888.25956,10530,195056726.6,1.939958831,0.0053149557,1006.25,0.3470404547,64.11630155,48.66667223,49.22324509,37.36228505,42211.2704,0.2197232743,1015.333162,16490796.47,4615356.987,298446.8093,7759788.628,10430515.65,1587683.035,11675509.26,13218918.61,14511108.82,630805.7603,3402356.007,17155713.44,40.98676536,11090898.88,18555260.35,18921432.39,6570317.394,17494269.54,18856433.43,2179412.677,15597037.22,18925524.54,18887712.53,18689936.18,17914829.64,16208932.27,11914648.45,673839.3823,2736354.013,7934530.846,18929755.33,18928848.07,18919252.71,17304981.38,18494023.32,10739216.25,18842521.21,15344212.18,2845371.541,18748652.79,17350714.64,18932425.04,20648157.81,14534765.35,1799990.704,75979894303.0,2650185.88,111867712785,258684,2.994027778,764870,295282.5503,0.836944747,0.00250755,14.48154748,43118.12109,0.4,43179.39063,41680.32031,94.870003,137749.0,22.0,637.0,0.25
2022-01-18,906852,9413,2281704,16375074,1026,472454,7000428,45,99724,40125190,19416378,9435918,3311222,16005,4,147581,88,815577,2144,1210023.625,3223634.39,438414277,329175007759,24371874614346,24371874614346,9.49798342,403011.1377,17494.2172,15112.55762,10413,164768413.6,1.638649396,0.0044894504,850.0,0.3474694278,69.02313067,49.23313496,52.98935683,37.79649128,42431.23197,0.2213382864,859.4979834,16491103.31,4614328.914,363284.9074,7757847.05,10416712.35,1598343.712,11675918.09,13216997.08,14511755.64,633985.6337,3371175.443,17156908.52,40.97467043,11091702.27,18555789.08,18922266.22,6578734.245,17494835.88,18857207.53,2177979.644,15597622.14,18926369.09,18888530.9,18690558.34,17915059.49,16209786.99,11913759.94,673839.3823,2722377.873,7933097.559,18930605.49,18929702.09,18920142.94,17307595.67,18495642.97,10741717.71,18843584.99,15347931.53,2841311.446,18749454.75,17352030.01,18933275.04,20648370.31,14535157.38,1799622.805,76360212709.0,2648525.551,112380202042,267423,3.095173611,796420,274303.3365,0.6909191716,0.00257332,14.4832161,42250.07422,0.4,42534.40234,41392.21484,95.220001,154438.0,24.0,631.0,0.25
2022-01-19,940760,9418,2282618,16366600,1025,472514,7003155,43,99698,40111242,19401850,9435948,3312702,15996,4,147526,88,816024,2150,1002905.769,2650181.803,458481452,323760012247,24371874614346,24371874614346,8.62767357,360530.8248,17264.28648,21180.32054,9429,209595115.5,2.084339399,0.0057105189,1081.25,0.3469977691,67.44582255,48.84539001,51.77774652,37.49830794,41787.72201,0.2172927797,1089.877674,16491599.66,4611414.922,410173.9847,7747730.593,10417866.51,1645262.488,11676622.55,13214864.54,14512137.88,663421.0782,3362426.31,17157827.16,40.91890146,11093802.49,18556784.8,18923359.91,6570179.392,17495195.5,18858372.59,2125038.18,15598192.44,18927454.56,18889661.47,18691629.59,17915859.38,16209437.04,11914624.13,674088.3823,2696722.655,7932780.995,18931686.05,18930769.06,18921099.9,17301787.63,18493259.57,10730514.35,18843923.51,15338913.02,2815606.885,18750338.13,17351956.24,18934356.29,20648640.63,14535789.82,1799720.98,75206239997.0,2644132.688,110492281745,267790,3.099421296,803631,280734.3076,0.6789734617,0.00256872,14.47570165,42374.03906,0.4,42478.30469,41242.91406,95.769997,154193.0,24.0,629.0,0.25
2022-01-20,944092,9413,2282427,16377113,1026,472249,7003647,43,99695,40144082,19416358,9438095,3313018,15987,4,147355,86,815715,2155,1035889.337,2798374.675,472925320,314524801367,24371874614346,24371874614346,10.06682072,410284.6153,18097.18348,21060.9057,10134,204748985.3,2.036032999,0.0055781726,1056.25,0.3473154923,67.30683988,47.79794048,51.67007068,36.69349159,40756.12616,0.2122547412,1066.316821,16492001.45,4611389.296,405209.4251,7717239.86,10420611.63,1647079.075,11678589.72,13213719.42,14512262.93,679926.3722,3355330.625,17158480.32,40.75559401,11097138.63,18557723.63,18924404.36,6576562.128,17496195.46,18859365.03,2126467.163,15601722.33,18928503.88,18890676.94,18692638.79,17916800.15,16211215.85,11917692.56,674088.3823,2678772.633,7943928.575,18932741.13,18931800.05,18921882.16,17290987.46,18487734.41,10705871.67,18843395.13,15318401.92,2817366.635,18751542.51,17354228.36,18935412.54,20648904.69,14536325.07,1799843.238,73354638074.0,2661461.283,108470851842,272287,3.151469907,835872,281329.6921,0.6743580697,0.00246178,14.46732168,41744.02734,0.4,43413.02344,40672.82422,95.589996,166562.0,24.0,629.0,0.25
2022-01-21,1017544,9401,2282669,16395260,1031,472496,7006878,44,99739,40184378,19446434,9445431,3313102,15971,4,147562,87,815952,2153,1401898.746,3748052.485,502239033,281122028577,26643185256535,26422834224084,12.3040866,449004.2622,48333.13227,36881.90321,14274,176007153.5,1.614297983,0.0044227342,837.5,0.3485427841,25.981686,42.28072751,19.94561729,32.45806333,36492.28722,0.1761933774,849.8040866,16492831.72,4616786.708,517207.5423,7703601.225,10421676.28,1677744.824,11676659.74,13211895.52,14513153.56,792979.2809,3352610.88,17159577.24,40.68176756,11094397.89,18558283.41,18925221.36,6600093.31,17496832.65,18860081.32,2156498.868,15600526.25,18929337.4,18891446.57,18693203.65,17917420.07,16211753.29,11914682.34,674416.3823,2695722.262,7951275.545,18933568.57,18932525.39,18921503.01,17231678.72,18454496.7,10557996.84,18836928.75,15164211.05,2824522.288,18752376.73,17355196.58,18936250.04,20649114.06,14536977.94,1799591.072,65671194269.0,2662782.837,97171036103,272514,3.154097222,880245,728830.6863,1.962624396,0.00300488,14.52531798,40699.60547,0.4,41060.52734,35791.42578,95.809998,213699.0,19.0,622.0,0.25
2022-01-22,980566,9399,2280168,16373249,1032,472011,7002898,44,99709,40146078,19416825,9439959,3309875,15978,4,147424,88,815092,2147,1357722.0,3667510.254,491446374,269552367262,26643185256535,26643185256535,10.88333485,380877.4414,36070.07867,31905.60829,12282,177474950.5,1.614226589,0.0044225386,837.5,0.3490050804,36.02741022,40.3683729,27.65694099,30.98934118,34996.39097,0.167293214,848.3833349,16493095.41,4619616.092,510881.967,7702290.431,10424813.55,1664215.949,11680206.23,13208966.52,14513178.25,814133.2116,3369617.138,17160382.47,40.67304655,11100090.96,18559332.63,18926073.47,6609139.76,17499023.7,18861008.71,2168551.938,15605062.91,18930180.42,18892358.73,18694157.09,17919150.9,16214734.37,11921484.31,674416.3827,2716560.161,7954271.481,18934403.62,18933320.37,18921935.88,17215200.06,18445760.96,10523307.68,18835252.78,15138099.65,2835444.39,18753288.91,17357593.11,18937087.54,20649323.44,14537317.82,1799425.343,62973392822.0,2650550.674,92759707672,246984,2.858611111,784058,525629.9974,1.670794339,0.002891165,14.5647157,36471.58984,0.4,36688.8125,34349.25,95.809998,228883.0,13.0,622.0,0.25
2022-01-23,764279,9392,2280258,16403736,1034,472031,7007757,44,99671,40192584,19456509,9449244,3310410,15971,4,147392,88,815022,2146,981046.695,2593921.887,365742986,279307046833,26643185256535,26643185256535,7.83339096,284125.3173,21676.28183,17226.82101,8247,186746029.8,1.698472823,0.0046533502,881.25,0.3493572187,95.21603702,42.17356271,73.09225403,32.37438624,36271.05027,0.1726836624,889.083391,16493420.41,4584401.755,344996.2981,7700550.295,10424975.86,1629014.812,11681192.67,13204483.82,14513591.72,817784.0516,3333117.24,17161191.76,40.66196528,11100550.3,18559807.0,18926941.17,6616116.105,17499457.19,18861718.29,2173893.659,15605068.83,18931061.1,18893129.79,18694695.07,17919478.92,16214873.4,11922020.71,674416.3827,2722862.928,7957657.635,18935286.88,18934238.75,18923178.93,17231581.45,18454796.24,10557186.09,18838204.37,15165711.83,2841747.158,18754107.29,17358975.3,18937968.79,20649543.75,14537664.76,1799503.876,65269895548.0,2652677.569,96215401460,208492,2.413101852,676278,198894.7386,0.8733346295,0.00273459,14.57808088,35047.35938,0.4,36433.3125,34784.96875,95.809998,165450.0,11.0,622.0,0.25
2022-01-24,967257,9370,2279983,16385437,1035,471620,7010832,43,99677,40179607,19440682,9453161,3311265,15959,4,147371,87,814558,2140,1220600.233,3252419.433,487862915,282346040584,26643185256535,26643185256535,11.86241961,434873.0434,43859.12084,56212.44302,12659,198665989.1,1.806796538,0.0049501275,937.5,0.3498690861,32.73221922,42.6767059,25.12678231,32.76063537,36659.72522,0.1751853229,949.3624196,16493982.95,4501947.528,398181.6121,7701804.607,10425381.64,1642876.378,11683190.29,13203386.13,14513995.61,884590.6393,3336265.735,17161873.53,40.6665754,11100768.89,18560537.29,18927875.7,6626137.836,17500212.72,18862706.24,2154282.778,15608270.98,18931999.15,18894133.03,18695574.51,17920220.59,16217648.27,11923775.95,674576.3827,2710375.183,7961420.314,18936226.7,18935187.52,18924252.34,17237857.0,18457880.52,10571404.37,18839852.08,15176300.84,2839126.115,18754847.53,17360310.93,18938906.29,20649778.13,14538390.21,1799478.882,65968401356.0,2662454.479,97604849601,271583,3.143321759,811219,578601.3518,1.675871061,0.00331376,14.63518195,36275.73438,0.4,37247.51953,33184.05859,95.639999,188870.0,13.0,621.0,0.25
2022-01-25,892344,9368,2280828,16407469,1033,471390,7018375,43,99692,40222984,19467455,9464296,3313562,15954,4,147257,86,814437,2149,1073097.178,2849168.388,433073595,284759351479,26643185256535,26643185256535,10.76605985,397833.7608,23314.81249,23118.14822,11916,201314869.1,1.830795324,0.0050158776,950.0,0.3496725434,48.92660238,43.09167227,37.56049271,33.08107171,36952.58677,0.1763545403,960.7660599,16494351.69,4480609.554,418773.7112,7706073.548,10430722.14,1649393.499,11684729.18,13203368.24,14515368.32,877297.841,3336191.41,17162911.31,40.68707508,11101618.74,18560944.19,18928814.1,6622747.722,17500157.5,18863537.43,2156357.587,15609968.48,18932943.14,18895013.06,18696174.34,17920300.29,16218108.43,11924930.5,675181.3827,2702352.803,7970045.919,18937177.06,18936144.9,18925269.84,17241199.75,18459936.39,10578783.61,18841123.53,15183004.07,2840946.805,18755593.56,17361661.46,18939856.29,20650015.63,14539949.63,1799460.841,66494732887.0,2664513.512,98460666756,266941,3.089594907,791411,387107.5319,1.280947339,0.00311,14.66263957,36654.80469,0.4,37444.57031,35779.42969,95.93,179311.0,12.0,619.0,0.25
2022-01-26,872302,9370,2281640,16427658,1035,471326,7025059,43,99734,40264543,19497503,9472266,3314984,15955,4,147259,86,814614,2147,1243234.808,3283263.308,426824230,283658874878,26643185256535,26643185256535,11.93312823,439447.2871,36074.67335,31038.20724,11840,172177190.4,1.565744625,0.0042897113,812.5,0.3497287346,47.01483525,43.03277858,36.09120552,33.03435708,36825.8246,0.176332473,824.4331282,16495043.56,4370638.172,369966.7227,7702716.177,10432287.92,1656842.053,11686002.84,13200667.84,14515311.46,875246.9598,3328543.76,17163855.36,40.66760399,11099916.43,18561378.57,18929610.52,6624096.128,17499965.97,18864275.7,2154858.552,15610480.18,18933753.44,18895770.1,18696697.11,17920442.21,16218367.52,11922857.43,675806.3827,2700827.617,7965604.324,18937989.33,18936952.71,18926014.2,17239643.82,18459555.51,10573580.2,18841604.76,15180665.77,2839421.62,18756308.56,17362484.9,18940668.79,20650218.75,14539912.06,1799336.079,66262034840.0,2672368.618,98412178006,258696,2.994166667,767230,402865.791,1.372823906,0.003006045,14.69068121,36950.51563,0.4,38825.41016,36374.90625,95.959999,181781.0,23.0,617.0,0.25
2022-01-27,894323,9377,2283022,16433514,1036,471630,7029316,43,99676,40274721,19511392,9477705,3317224,15961,4,147381,85,814838,2152,1268865.695,3353190.443,439267948,285329284221,26643185256535,26643185256535,11.54107331,427272.8905,24799.76011,33320.05418,11055,173501629.5,1.577720603,0.0043225222,818.75,0.3495436092,39.19974934,43.37326786,30.09113639,33.29487919,37021.93713,0.1771682722,830.2910733,16494611.4,4381060.652,380442.738,7707032.811,10432739.27,1668821.574,11686378.65,13198963.08,14515176.11,863079.1431,3336908.184,17164330.81,40.68863543,11099670.11,18561979.77,18930421.87,6620875.919,17500207.52,18865059.08,2145066.11,15607823.66,18934576.09,18896571.46,18697410.83,17920619.07,16217557.77,11922311.27,663164.921,2678770.829,7965686.703,18938808.3,18937778.03,18926885.93,17241959.91,18461270.97,10577493.84,18842689.22,15183227.11,2827123.393,18756937.54,17362297.21,18941487.54,20650423.44,14540166.57,1799354.506,66615589383.0,2670324.026,98860568201,252850,2.92650463,767526,483204.3025,1.425216067,0.00292306,14.71350034,36841.87891,0.4,37148.32422,35629.28125,96.550003,172294.0,20.0,617.0,0.25
2022-01-28,953545,9377,2283372,16445322,1035,471762,7031426,43,99907,40305735,19528246,9480164,3317308,15956,4,147411,85,815110,2150,1190120.058,3070933.961,472923830,290356384313,26643185256535,26643185256535,12.70496368,479851.8355,24583.25778,19431.55219,11017,203963747.3,1.854630737,0.0050811801,962.5,0.3492275443,40.29003089,44.02488772,30.92796617,33.79496634,37768.84748,0.1805829126,975.2049637,16494752.29,4374086.401,437151.7878,7687721.592,10432098.98,1668192.439,11686032.0,13197163.11,14515397.6,902228.6945,3327444.426,17165137.39,40.58462118,11096930.15,18562842.21,18931375.71,6615225.311,17500917.17,18865968.36,2145078.584,15610684.45,18935536.46,18897483.53,18698243.46,17921461.97,16218527.84,11918855.57,663164.921,2679715.536,7960303.545,18939771.93,18938761.04,18928064.45,17252151.51,18467194.47,10595169.64,18844898.86,15199071.54,2828073.494,18757972.84,17363387.98,18942450.04,20650664.06,14540853.93,1799462.984,67963642977.0,2671218.076,100888828099,266473,3.084178241,835647,470152.2839,1.333811375,0.00275843,14.74031208,37128.44531,0.4,37952.87891,36211.10938,97.25,189813.0,24.0,618.0,0.25
2022-01-29,800040,9366,2279243,16453489,1031,470625,7024554,44,99685,40349734,19551658,9475506,3312422,15923,4,147122,86,813512,2145,1016954.537,2804582.396,417882777,291991427665,26643185256535,26643185256535,12.01508061,457633.8894,16411.83059,77856.95981,8424,197341548.1,1.794327225,0.004915965,931.25,0.349999696,56.74152621,44.39809253,43.5388893,34.06752981,38088.29123,0.1820567207,943.2650806,16495212.09,4376014.833,434229.4989,7666172.943,10428731.67,1680250.014,11686876.71,13189932.01,14510089.26,866949.3601,3325708.915,17166017.72,40.46887314,11112132.82,18563876.41,18932279.07,6630177.692,17503706.2,18866794.82,2178999.235,15617796.59,18936459.9,18898335.45,18699172.38,17923666.04,16224696.36,11930792.89,663164.9214,2706134.93,7975364.132,18940703.56,18939699.81,18929045.23,17259223.59,18470213.06,10616655.85,18846241.92,15214192.1,2844728.932,18759503.47,17369486.96,18943381.29,20650896.88,14535629.13,1799530.323,68541035020.0,2690647.242,102482155739,227066,2.628078704,703111,333853.926,1.165975827,0.00259738,14.73697453,37780.71484,0.4,38576.26172,37406.47266,97.25,156568.0,24.0,618.0,0.25
2022-01-30,780477,9328,2272022,16454674,1027,469141,7008890,44,99505,40396894,19568007,9460735,3303010,15869,4,146781,85,810878,2138,1064610.719,3153663.021,460434801,291005623203,26643185256535,26643185256535,10.78983977,409835.9478,67623.21434,87392.63074,7831,193368229.0,1.758115137,0.0048167538,912.5,0.3520162324,52.0357917,44.35844964,39.92742405,34.03654621,37983.50638,0.1813627074,923.2898398,16497371.07,4377618.779,384382.3225,7661368.075,10428994.51,1667061.366,11689088.2,13187406.69,14511974.26,863090.4637,3315619.13,17168409.7,40.44156071,11133322.24,18565323.91,18933158.78,6668698.926,17508679.78,18867606.05,2235633.429,15629292.12,18937359.54,18899155.52,18700316.2,17927141.91,16234114.55,11949898.72,663164.9214,2752426.336,8009941.354,18941615.89,18940608.51,18929882.7,17263837.96,18471357.7,10637759.96,18846893.47,15223937.87,2900778.901,18761544.83,17378546.62,18944293.79,20651125.0,14536088.08,1799488.463,68350881508.0,2672832.73,101523559066,208908,2.417916667,668143,364062.757,0.9827425004,0.002540605,14.74635335,38151.91797,0.4,38266.33984,37437.71094,97.25,138478.0,29.0,618.0,0.25
2022-01-31,993797,9321,2272561,16443978,1031,469074,7009153,43,99424,40380200,19547025,9459785,3302870,15865,4,146747,85,810989,2137,1430859.629,3966622.804,567227061,294270894886,26643185256535,26643185256535,13.30488518,511741.44,55448.91524,23876.50039,11283,189394909.8,1.721908269,0.0047175569,893.75,0.3524965621,45.10668452,45.12521834,34.60793578,34.62215579,38462.6724,0.184206402,907.0548852,16497974.46,4378714.061,427782.8407,7650817.702,10426060.76,1637479.005,11689791.85,13185104.98,14512545.34,900904.5797,3304388.541,17169510.43,40.38396392,11133224.61,18566358.36,18934069.34,6678113.477,17509241.87,18868585.2,2216738.587,15629488.65,18938256.98,18900117.36,18701270.95,17927915.49,16234860.0,11950575.63,663164.9219,2749657.554,8013336.43,18942510.23,18941515.14,18930965.79,17270458.62,18475664.5,10651715.49,18848769.91,15237661.02,2898057.833,18762398.77,17378895.25,18945187.54,20651348.44,14535624.61,1799339.461,69207404219.0,2636475.173,101405880886,262993,3.043900463,797354,420008.4254,1.007460293,0.0029725,14.76587633,37920.28125,0.4,38647.26172,36733.57422,97.220001,179778.0,20.0,619.0,0.25
2022-02-01,1058396,9233,2271285,16417644,1029,467660,7007090,44,98716,40315377,19502315,9455127,3301779,15712,4,145633,86,809672,2127,1338311.013,3634400.403,559697662,300068357267,26643185256535,26643185256535,14.34357795,556358.1863,16225.02739,18500.50696,11866,203963747.3,1.854268547,0.0050801878,962.5,0.3570547847,47.62996235,45.6370408,36.77453721,35.23582578,38787.96408,0.185767197,976.843578,16497872.35,4472683.011,532823.0529,7736120.324,10522090.87,1782086.528,11783837.11,13275974.92,14606879.11,998183.3731,3379916.914,17170162.34,40.83214958,11176972.17,18567471.68,18935065.05,6764813.523,17510349.13,18869701.47,2309417.039,15639223.85,18939230.65,18901199.01,18702406.03,17929125.6,16239038.51,11985269.04,663371.9219,2838941.065,8090613.184,18943473.06,18942486.94,18932061.13,17275353.83,18478878.16,10709602.98,18850410.54,15256914.91,2977535.067,18763181.43,17381610.0,18946150.04,20651589.06,14628101.0,1799430.34,69796239387.0,2641871.259,102472807516,274556,3.177731481,831877,397777.9765,1.250524306,0.00285947,14.78960215,38481.76563,0.35,39115.13281,38113.66406,96.699997,188410.0,29.0,618.0,0.25
